Initial Year,Player,Assists,Blocks,Clearances,Crosses,Errors Leading To Goal,Goals Conceded,Goals From Freekick,Goals From Header,Goals From Penalty,Goals,Interceptions,Last Man Tackles,Minutes Played,Offsides,Own Goals,Passes,Penalties Conceded,Penalties Saved,Saves,Shots On Target,Shots,Tackles,Through Balls,Touches
2012,Paul Robinson,0.0,0.00392156862745098,0.0,0.0,0.0016339869281045752,0.023202614379084968,0.0,0.0,0.0,0.0,0.0,0.00065359477124183,3060.0,0.0,0.0,0.0,0.0,0.000326797385620915,0.03137254901960784,0.0,0.0,0.0,0.0,0.5045751633986928
2012,Christopher Samba,0.0,0.004043192471121612,0.05525696377199537,0.0,0.0,0.0,0.0,0.0006738654118536021,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.0,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Chris Smalling,0.0,0.004043192471121612,0.0320086070630461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Neil Taylor,0.0,0.0038910505836575876,0.031776913099870296,0.026588845654993514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3084.0,0.0,0.00032425421530479895,0.5522049286640727,0.00032425421530479895,0.0,0.0,0.0,0.0,0.02885862516212711,0.0,0.7957198443579766
2012,Ryan Bennett,0.0,0.0037062597651948115,0.030323943533412095,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Leon Britton,0.0,0.00364359059291156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019542894998343822,0.0,3019.0,0.0,0.0,0.7479297780722094,0.0,0.0,0.0,0.0,0.0,0.020536601523683338,0.0,0.8489566081483935
2012,Mark Davies,0.0,0.004002911208151383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001455604075691412,0.01710334788937409,0.000727802037845706,2748.0,0.0,0.0,0.3846433770014556,0.0,0.0,0.0,0.005094614264919942,0.0,0.028384279475982533,0.0,0.0
2012,Chris Herd,0.0,0.0037062597651948115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.0,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Branislav Ivanovic,0.0,0.0037062597651948115,0.043801251770484134,0.0,0.0,0.0,0.0,0.00033693270592680103,0.0,0.0,0.019542096943754462,0.0,2967.9517078916374,0.0,0.0,0.35950719722389674,0.0006738654118536021,0.0,0.0,0.0,0.0,0.01920516423782766,0.0,0.5269627520695168
2012,Marc Tierney,0.0,0.0037062597651948115,0.02897621270970489,0.020889827767461667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018531298825974058,0.0,0.0
