Match ID,Year,Home Goals,Away Goals,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18
3398,2020,2,0,5434,3677,6662,3082,4135,4914,3114,5249,4486,1151,6401,1769,154,4982,2659,1028,3409,1884,2247,3189,4848,4997,676,5563,3971,2167,1975,4820,4891,1871,2940,4199,4984,4172,3059,1952
3399,2020,1,4,2585,5810,3801,1856,3263,4075,4357,5976,5985,3271,878,2511,1932,2895,5360,4153,6449,1933,2791,1279,1505,1897,4304,3837,4532,5215,3106,1886,4154,6002,2785,5341,3646,3612,2098,6078
3400,2020,0,0,2367,2813,6647,883,3080,2437,814,469,577,6447,6345,3216,0,214,1623,4503,5650,245,5118,6491,2945,6060,5479,3429,3329,3975,2904,5961,2584,4381,4315,935,2269,5477,5183,4509
3401,2020,2,0,3219,3230,1749,5192,2093,6416,4909,6036,4715,3997,1423,2527,730,1863,5330,5218,4347,4963,3148,524,3376,3906,3983,41,3134,747,805,81,1349,2168,2664,2398,2173,3868,4923,6428
3402,2020,1,3,5459,2859,4043,2331,2830,4705,450,1906,4784,4908,1222,6585,1908,2822,3989,3555,3137,2643,1791,362,2841,4185,3058,368,1052,886,2933,2701,6712,1654,2670,1216,2856,3526,162,82
3403,2020,4,1,6110,1622,2978,5448,4969,767,5881,1360,4415,4930,4626,1302,2636,1703,6277,4253,5450,5705,2585,5810,3801,1856,3263,2511,5360,4357,4075,3271,878,2895,1932,6279,6449,3389,4153,1933
3404,2020,4,1,3361,6011,4841,1837,3170,5930,3211,3493,6004,6233,4152,5741,4842,3210,1110,1574,3184,6214,6593,2110,6039,1130,3193,5999,4426,5359,6146,6490,5814,3243,4437,3673,2593,117,4036,4711
3405,2020,1,0,498,6176,5493,5865,3049,5852,1649,3580,1950,2732,3927,6297,3487,4309,2419,3444,739,1898,5434,3677,6662,3082,4135,4914,2659,5249,4486,1151,6401,4982,1769,4955,5755,1028,3409,1884
3406,2020,0,1,2247,3189,4997,1871,2538,676,1975,2167,5563,3059,4891,2075,2940,4199,4820,4984,4172,1952,2125,5506,1783,1312,4221,5423,2577,4219,1750,2044,3363,4091,1339,6103,1262,5974,2843,546
3407,2020,1,0,2791,1505,2505,1897,1279,3837,4532,5215,3106,3646,4154,6002,1886,2785,5341,4304,2098,6078,6355,4397,4615,6287,2691,4307,2285,6296,6074,3104,4487,6454,5685,3907,5443,1511,912,1096
3408,2020,1,1,5684,820,5617,938,5521,4944,3034,5707,1640,2549,1728,6636,4070,1053,4089,2321,2687,5226,1949,4921,1141,4213,3141,2066,627,3760,5789,4719,3117,42,5518,4567,5794,1738,5659,6530
3409,2020,0,3,3991,5824,4066,5970,2078,2076,900,3330,3852,4285,2979,4698,3029,1687,5943,4057,6729,4762,1089,5697,156,3372,5213,2175,6090,2007,1855,3669,6180,1963,5652,5476,3286,5529,404,3112
3410,2020,0,2,3148,2664,3983,3906,2168,41,524,3134,2173,1349,3868,4945,3376,805,747,4824,4923,6428,3361,6011,4841,3210,3170,5930,3211,3493,6004,6233,4152,5741,566,4842,1110,1574,3184,4408
3411,2020,1,2,1089,5697,156,3372,5213,2175,6090,2007,1855,3669,6180,1963,5652,5476,5529,3286,2874,3112,2367,883,2347,3080,2813,469,814,4466,577,6447,6345,6647,2437,214,611,4503,5650,245
3412,2020,2,0,2125,6103,1783,1312,4221,5423,2577,2044,1750,1655,3363,1339,4091,1262,4219,5974,2843,546,5684,820,5617,938,5521,1640,4944,2687,3522,1728,5707,4070,6636,2321,3034,2982,2549,5226
3413,2020,1,0,1791,362,2841,4185,888,1216,1052,886,2933,2701,6712,4781,1654,3526,368,2856,162,82,2247,3189,4997,4848,1871,676,3971,4199,1975,4820,4891,2538,340,5563,4984,3059,6203,1952
3414,2020,2,3,5434,3677,6662,3082,4135,2659,3114,5249,4486,1151,3409,154,4982,1769,4914,1028,6401,1884,5459,1908,6585,4043,3555,4705,450,2830,4784,4908,3694,2331,1906,2822,3989,3137,1222,2643
3415,2020,0,1,6593,2110,6039,1409,3193,5999,4426,3691,6146,4036,5814,3243,4437,2593,3673,5359,6490,4711,498,6176,5493,5865,3049,5852,1649,3580,1950,2732,3927,3487,2626,1812,2419,4309,3444,1898
3416,2020,0,0,2585,5810,3801,1856,5360,5380,3389,4075,3263,3271,878,2511,2895,6449,4153,4357,3753,1933,3991,2078,5824,4066,5970,3029,1687,4057,6005,3852,2979,4067,5943,3330,6729,4285,6594,4762
3417,2020,3,0,1949,5794,1141,2195,3141,5518,627,1738,3760,5789,4719,904,5023,42,454,5659,6240,6530,2791,1505,2505,1897,4304,3837,4532,1279,3646,1886,4154,6002,5215,2785,3106,5341,2098,6078
3418,2020,1,0,5118,6491,2945,6060,5479,935,3329,3975,2904,5961,2269,534,4315,4525,3429,2584,5183,4509,6110,1622,2978,5448,4969,767,5881,1360,4415,5450,4930,2636,2583,1302,1229,1703,4253,5705
3419,2020,1,1,6355,2691,6287,4397,6296,4307,2285,3907,912,4487,3104,6454,3881,5443,3550,6074,1511,1096,3219,3230,1749,5192,5591,6416,6036,4909,4715,1423,3997,2093,1863,730,3362,5218,4347,4963
3050,2020,0,2,6110,1622,5448,1302,4969,767,2978,1360,4415,4930,1703,2636,2583,5418,5881,4253,5450,5705,3148,2664,3983,2168,41,747,3134,4824,805,81,3868,3376,6194,2398,524,2207,3666,6428
3051,2020,1,1,2367,883,2347,3080,6647,814,469,4466,6345,6447,4503,2437,577,214,611,5650,6184,245,1949,904,42,2195,3141,6240,627,5794,3117,5789,3760,5023,5038,2066,5518,4719,5659,6530
3052,2020,5,0,5684,820,4070,5617,3565,4944,3034,3522,1640,5707,1728,5521,6636,2687,2321,1547,2549,5226,4509,6491,2945,6060,5479,2269,3329,5015,2584,2904,5961,4525,4381,4315,2929,935,5183,351
3053,2020,0,1,5459,1908,4043,2331,2822,4705,450,3555,4784,4908,3694,6585,1906,3965,3989,1222,3137,6202,2585,5810,3801,1856,3263,3389,4075,5380,5360,3271,878,2511,2895,3753,6449,4153,4357,1933
3054,2020,1,0,2247,4997,4848,1871,3189,1975,4199,676,3971,4891,3059,2538,340,4984,4820,5563,6203,1952,6593,2110,6039,3679,3193,5999,4426,3691,6146,4036,3673,3243,2593,5359,5458,5814,6490,4711
3055,2020,2,3,3219,3230,1749,5192,5591,6416,6036,4909,4715,1423,3997,2093,730,1863,4347,3362,5218,4963,1791,362,2841,4185,888,1052,1216,3526,2933,5752,2701,5672,1654,4781,886,2856,162,82
3056,2020,0,0,3361,6011,4841,1837,3170,5930,3211,3493,6004,6233,4152,4842,3210,1110,1032,1970,1574,4408,2125,6103,4091,1312,4221,5423,2577,2044,1750,1655,3363,1339,5569,1262,5974,2843,4219,546
3057,2020,1,2,3991,2078,4698,4066,5970,3029,1687,3852,6005,3330,2979,2241,5824,900,6594,4285,6729,4762,6355,2691,4397,4615,6454,4307,3907,912,3104,6074,4487,3881,6296,6287,2285,3550,1511,1096
3058,2020,1,2,2791,1505,2505,1897,1279,3837,4532,5215,3106,3646,4154,6002,5341,2785,1886,4304,2098,6078,5434,5249,3677,6662,3082,4135,1028,2659,4914,1151,3409,4982,1769,3114,4486,6401,4454,1884
3059,2020,2,1,498,6176,5493,5865,3049,5852,1649,3580,1950,3927,4794,3487,2626,2419,1812,2732,3444,1898,1089,5697,156,3372,5213,6090,2175,3286,2007,6180,3669,5652,1963,5476,150,5529,2874,3112
3060,2020,1,1,5118,6491,2945,6060,5479,3429,3329,3975,2904,5961,2269,4525,4381,4315,5015,5183,2584,4509,5459,1908,6585,4043,3555,4705,450,3965,4784,4908,3694,2331,1906,3989,2822,3137,1222,6202
3061,2020,2,0,5684,5521,4070,5617,3565,4944,3034,3522,1640,2549,1728,6636,938,2321,2687,1547,5707,5226,5434,3677,6662,3082,5249,4914,2659,4135,1028,1151,3409,4982,1769,4486,3114,4454,6401,1884
3062,2020,1,3,498,6176,5493,5865,3049,5852,1649,3580,1950,3927,2732,2626,3487,2419,1812,4309,3444,1898,82,362,2841,4185,888,368,2670,5752,3526,6712,162,4781,1654,886,2933,1216,2701,3584
3063,2020,3,1,3361,6011,4841,1837,3170,1032,3211,3493,6004,1574,4152,4842,3210,1970,5930,1110,6233,4408,2585,5810,3801,1856,5360,3389,3263,5380,3271,4075,878,4058,2511,4357,4153,6449,3753,1933
3064,2020,1,5,2247,4997,4848,1871,3189,4199,1975,4984,3971,4820,4891,2538,2940,5373,5563,3059,2878,1952,6110,1622,2978,1302,4969,1703,3935,1360,4415,4253,4626,2636,2583,5881,767,5450,4930,5705
3065,2020,1,2,6593,3193,2110,6039,3679,6146,5359,5999,3691,3673,4036,3243,2593,4426,117,6490,5814,4711,2791,1505,2505,1897,4304,3837,4532,1279,3612,3646,4154,6002,2785,5523,3106,1886,2098,6078
3066,2020,2,0,2125,6103,1783,1312,4221,5423,2577,1655,1262,2044,3363,1339,4091,4150,4219,5974,2843,546,3991,2078,5824,4066,5970,2076,1687,3852,4285,3330,2979,4067,3029,6005,5943,900,6729,4762
3067,2020,4,0,855,904,1141,2195,3141,2066,627,5518,3117,5789,4719,42,5023,4921,1738,6240,3760,6530,6355,2691,4397,4615,6454,4307,3907,2285,912,3104,6074,6296,6287,3881,3550,5685,1511,1096
3068,2020,1,2,2367,6647,2347,3080,2813,883,469,4466,814,4503,6447,3216,2437,214,6345,5650,6184,245,3219,3230,1749,5192,5591,6416,6036,4909,4715,1423,3997,2093,3843,730,5330,5218,3128,4963
3069,2020,2,0,1089,5697,156,3372,5213,2175,5476,2874,1855,3669,6180,5220,3316,1963,5652,150,2007,5529,3148,2664,2173,3906,3376,41,4824,747,805,4923,81,4945,3666,524,854,2398,1349,4222
3070,2020,1,2,2585,3263,5810,1856,5360,5380,3389,3753,4075,3271,878,2511,5976,5985,4357,6449,4153,1933,498,3049,6176,5493,5865,5852,1649,1950,3444,3927,2732,2626,6297,5449,2419,1812,4309,1898
3071,2020,0,1,6355,2691,4615,5685,6454,4307,3907,912,3104,6074,1511,4397,6287,6296,2285,3550,5443,1096,1089,5697,156,3372,5213,150,2175,6090,2874,6180,3669,5220,4802,1963,5476,3286,5529,3112
3072,2020,2,1,3148,4945,2173,2168,41,805,3134,4824,3666,81,3868,6194,524,2398,747,4222,4923,2514,2247,4997,4848,2538,3189,1975,4199,5563,4984,3059,4891,2940,3514,2167,5373,4820,2878,1952
3073,2020,0,0,1791,362,2841,4185,3058,368,1052,5752,2933,2670,2701,2835,888,3526,886,1216,6712,82,5684,820,4070,5617,5521,4944,1547,3522,1640,2549,1728,938,3565,2321,3034,2687,5707,5226
3074,2020,1,0,5459,2331,6585,4043,1908,1906,450,4705,3555,4908,3694,221,2822,3989,5074,1222,3137,2643,3361,6011,4841,1837,3170,5930,3211,3493,1032,1574,4152,3210,4842,5353,3220,1110,6233,4408
3075,2020,3,0,3219,3230,1749,5192,5591,6416,6036,4909,1423,3128,3997,2093,3843,4715,730,5330,4347,4963,6593,3193,2110,6039,3243,1130,5999,1409,3691,4036,117,4437,2593,5359,5814,5458,6490,4711
3076,2020,1,1,6110,1622,2978,1302,4969,1703,3935,1360,4415,4253,4626,2583,5418,767,5881,4930,5450,5705,2125,6103,1783,1312,4221,5423,2577,1655,1750,2044,3363,1339,4091,5506,1262,3750,2843,546
3077,2020,1,1,5434,3677,6662,3082,5249,4914,3114,4135,1028,1151,3409,1769,4982,5755,4486,2659,4454,1884,1949,4921,1141,2195,3141,5518,2066,627,3117,5789,4719,904,42,4819,5352,6240,5659,855
3078,2020,0,1,3991,2078,5824,4066,5970,900,1687,3852,4285,3330,2979,4067,5943,6005,3029,2005,6729,4762,5118,6491,2945,6060,5479,3429,3329,3975,2904,2269,5961,4315,4381,4525,5015,2584,5183,4509
3079,2020,3,0,2791,1505,2505,1897,4304,5523,3837,1279,3612,3646,4154,6002,2785,3106,1886,4532,2098,6078,2367,6647,883,2347,2437,814,469,5650,6345,4466,6447,3080,1623,214,0,4503,6184,245
3080,2020,2,1,6355,4397,4615,5685,2691,4307,2285,6454,3104,1511,6074,3881,6287,6296,3550,5443,912,1096,3361,6011,4841,1837,3170,1032,3211,3493,4152,1574,1970,4842,3210,5930,1110,3220,6233,4408
3081,2020,1,1,5684,5521,5617,1053,3565,4944,3034,2549,1640,2321,1728,820,938,2687,3522,5707,2982,5226,2247,3189,4997,2538,2940,4199,4984,2167,1975,4820,4891,2075,4848,5563,5373,3059,2878,1952
3082,2020,1,1,3991,5824,4066,5970,5943,900,3029,3330,4057,6729,2979,2241,4067,4698,6005,3852,4285,4762,3219,3230,1749,5192,5591,6416,6036,4909,1423,3128,3997,3843,2093,730,5330,4715,4347,4963
3083,2020,5,2,2585,3263,5810,1856,5360,5380,3389,3753,4075,3271,878,2511,2895,5976,5985,4153,6449,1933,3148,524,3983,2168,41,747,3134,2173,854,81,3868,4945,3666,805,4824,4923,4222,6428
3084,2020,0,2,2791,1279,1505,5523,1897,3837,4532,2785,3646,1886,4154,5215,6002,4304,3106,2098,3612,6078,2643,2331,6585,4043,1908,1906,450,4705,3555,4908,3694,221,2822,3989,5074,3137,1222,5459
3085,2020,0,0,5434,3677,6662,3082,5249,4914,2659,4135,1028,1151,3409,154,1769,3114,4486,6401,4454,1884,809,883,2347,3080,2813,469,214,4466,577,6184,6447,6647,2437,814,4503,5650,6345,245
3086,2020,2,1,1949,4921,5038,2195,3141,5518,2066,627,3117,5789,4719,42,904,4819,1738,5659,6240,855,2125,6103,1783,1312,1339,5423,2577,1262,1655,3363,2044,4221,4091,3750,4150,1750,2843,546
3087,2020,1,1,498,3049,3487,5493,5865,5852,1649,1950,3444,3927,2732,6297,5449,1812,2419,4309,739,1898,6110,2583,2978,5448,4969,767,3935,1360,4415,4253,4626,1229,5418,1703,5881,4930,5450,5705
3088,2020,0,0,1089,1963,4802,3372,5213,6090,5476,2874,3669,5529,6180,3316,5652,5220,3286,150,404,3112,5118,6491,2945,6060,5479,3429,3329,3975,2904,5961,2269,4315,534,4525,5015,5183,2584,4509
3089,2020,2,3,6593,3193,2110,6039,4437,1130,5999,1409,3691,3673,5814,3243,4426,2593,5458,117,6490,4711,82,362,2841,4185,888,1216,2670,5752,2933,2701,6712,3058,2856,368,886,1052,3526,1791
3090,2020,0,7,6110,1622,2978,1302,4969,1703,3935,1360,4415,4626,4930,5448,5418,1229,2583,5881,6277,767,1949,4921,1141,2195,3141,1738,2066,627,4719,5789,6240,5038,904,42,5518,4819,3117,5659
3091,2020,0,1,3219,3230,1749,5192,5591,1423,6036,4909,4715,3128,3997,3843,2093,6416,5330,1863,730,4347,5684,820,4070,5617,5521,3034,4944,2687,1640,2549,5707,1053,4089,3565,1547,2321,4017,3522
3092,2020,2,1,5459,2331,6585,4043,1908,4705,2822,3555,1906,3694,4908,1879,221,2859,5893,1222,5074,3137,3991,5824,4698,5970,5943,3029,900,3330,4057,6729,3852,2241,915,2078,4067,2005,6005,4285
3093,2020,1,1,3148,6194,3983,2168,845,3666,4824,3134,805,81,3868,4945,41,747,524,854,2173,4923,5434,3677,6662,3082,5249,4914,3114,4135,4486,1151,6401,1769,4955,154,4982,2659,1028,4454
3094,2020,1,1,809,883,2347,3080,6647,469,577,4466,6184,6345,4503,2437,214,814,611,0,6447,1372,6593,3193,2110,6039,4437,1130,5359,1409,3691,6490,5814,6146,3851,3243,4426,2593,3673,117
3095,2020,0,2,2125,6103,1783,1312,4221,5423,2577,1262,1750,2044,3363,4091,5506,1339,4150,5974,1655,2843,2791,1279,1505,2505,4604,5523,3837,4304,3646,1886,4154,5215,1897,1264,2785,3106,4532,2098
3096,2020,6,2,1791,362,2841,4185,3058,368,1052,2856,2933,2701,6712,888,2835,1216,2670,3526,886,162,2585,3263,5810,1856,5360,5380,3389,3753,4075,3271,878,2895,2511,1932,5976,5985,4153,6449
3097,2020,0,3,2247,3189,4997,2538,2940,4199,4984,2167,1975,4820,4891,3514,4848,2075,4172,5563,5373,2878,1089,5697,4802,3372,5213,2175,6090,2874,3669,5529,6180,5220,1963,5652,3316,5476,3286,150
3098,2020,2,1,5118,6491,2945,6060,5479,3429,3329,3975,2904,5961,2584,4525,4315,534,4381,5015,5140,2269,6355,6287,4615,5685,2691,2285,3907,6296,5443,6074,3104,3881,4397,6454,3550,5170,1511,3557
3099,2020,3,0,3361,4842,4841,1837,3170,3211,1110,3493,1970,6233,4152,566,3210,5741,1032,5930,3220,3184,498,3049,6176,5493,5865,1649,5852,1950,1812,3927,2732,6297,2626,5449,3487,4309,3444,739
3100,2020,2,2,2791,1279,1505,2505,4604,5523,3837,4304,3646,1886,4154,1897,1264,5215,3106,5341,4532,3612,1791,2841,2835,4185,3058,368,1052,2856,2933,2701,6712,1654,888,3526,1216,2670,4976,5752
3101,2020,3,0,1089,5697,4802,3372,5213,2175,6090,2874,3669,5529,6180,5652,5220,156,1963,3286,150,5476,6110,2583,2978,5448,4969,1703,3935,1360,4415,4626,4253,5418,1229,1622,6277,5881,767,4930
3102,2020,0,0,5434,3677,6662,3082,5249,1028,2659,4914,4135,3409,1151,4982,4955,1769,154,4486,5755,6401,3219,3230,1749,2093,5591,6416,6036,730,1423,3997,5218,1990,3843,3099,4715,3661,1863,4347
3103,2020,3,1,3991,2078,5824,5142,5970,900,1687,3330,2005,1002,4285,2241,4067,5943,3029,6005,2979,4057,3361,6011,4841,1837,3170,5930,3211,3493,1970,6233,4152,4842,3210,5741,1110,1032,3220,1574
3104,2020,2,0,5684,4070,5617,1053,4944,5521,3034,1640,2549,5707,2687,4089,938,3565,5267,1547,2321,3522,3148,6194,3983,3376,2168,3666,524,2173,2398,805,3868,2664,4945,41,3134,2207,81,4923
3105,2020,0,1,6593,2110,6039,4437,3193,1409,2593,1130,5814,6490,3673,3243,3851,6146,4426,3691,117,5458,5459,2331,6585,4043,1908,4705,2822,3555,1906,5074,4908,221,2859,1879,5893,3989,1222,3137
3106,2020,1,0,2585,5810,5380,2511,3263,4075,5360,3389,3753,3271,878,2895,1932,6279,5976,5985,4357,4153,5118,6491,2945,6060,5479,5015,3975,3329,4525,5961,2584,534,4381,4315,3200,5140,2269,4210
3107,2020,2,2,498,6176,5493,5865,3049,1649,5852,2626,1812,1950,2732,5449,3487,6297,4309,3927,2419,739,809,3080,2347,2437,883,469,577,4466,6184,6345,6447,3216,6647,214,0,814,1623,5650
3108,2020,1,1,1949,4921,1141,2195,3141,5518,2066,627,3117,5789,4719,904,5038,42,4567,4819,5794,5659,2247,3189,4997,2538,2940,4984,4199,1975,3059,4820,4891,2075,4848,3514,5373,340,5563,3971
3109,2020,1,1,6355,2691,4615,5685,6454,2285,3907,912,3104,6074,1511,6287,3881,6296,3550,5170,5443,3388,2125,5569,1312,1339,5506,4150,2577,4221,1750,3363,2044,4091,1783,6103,6155,13,3750,5423
3110,2020,1,1,6110,1622,5418,2978,1229,767,3935,5881,1703,4253,4626,2636,4969,2583,1360,4415,6277,4930,2791,1279,1264,2505,5215,5341,4532,3612,3106,1886,2098,1897,1891,6002,749,5523,3837,4304
3111,2020,1,1,3361,4842,566,3210,3170,3211,1110,3493,3184,1574,1970,1837,14,5741,3220,5930,1032,4152,1089,5697,156,4802,5213,2175,6090,2874,3669,5529,6180,5652,5220,3316,1963,3286,5476,150
3112,2020,0,1,809,3080,2347,2437,6647,1623,469,814,3216,5650,0,883,611,4466,6345,6184,4503,6447,3991,2078,5824,5142,5970,900,1687,3330,2005,1002,2979,4067,2241,6005,5943,3029,6729,4285
3113,2020,1,0,5118,6491,2945,6060,5479,3429,3975,3329,4525,5961,2584,4381,534,4315,5015,3200,5140,4210,6593,2110,6039,4437,3193,1409,2593,1130,5814,5458,6490,3851,3679,6146,4426,3673,3691,4711
3114,2020,0,0,3219,3230,1749,2093,5591,1423,6036,4909,4715,3128,3997,1990,3843,3099,3661,6416,730,3362,498,6297,5449,5493,5865,5852,739,2419,1649,3927,2732,2626,3487,3049,4309,1812,1950,3444
3115,2020,0,5,2247,3189,4997,2538,2075,4199,3059,4984,1975,4820,4891,4848,3514,5373,5563,340,2878,3971,2585,3263,5810,2511,5360,5380,3389,3753,4075,3271,878,1932,2895,5985,5976,6279,4357,4153
3116,2020,1,0,1791,362,2835,4185,888,2670,1216,5752,2933,2701,162,3058,1654,3526,1052,886,368,2856,6355,4615,5685,6287,3881,2285,3907,6296,3550,912,6074,2691,2383,2783,5443,3388,3104,3557
3117,2020,0,0,3148,6194,3983,3376,2168,3666,524,2173,2398,3868,81,41,4945,805,747,4824,3134,4923,1949,4921,42,2195,3141,5518,2066,5794,3117,5789,4719,904,5038,4819,4567,627,4119,6240
3118,2020,1,1,2125,6103,5569,1312,4221,2577,4150,5423,1750,2044,3363,5506,1339,1783,13,3750,4219,5974,5434,3677,6662,3082,536,5249,2659,4914,4135,1028,3409,1769,4955,2435,4982,3274,5755,4454
3119,2020,1,3,5459,2331,6585,4043,1908,3555,4705,2822,2830,1906,3694,2859,5893,3989,4784,3939,3965,6124,5684,820,5617,938,5521,2687,4944,2321,3522,1728,2549,3565,4070,6636,4089,1640,1547,5707
3120,2020,0,1,5459,2859,6585,2331,1908,4705,2822,3694,1906,1222,4908,5893,1879,4043,4784,3989,3137,5074,1898,3049,5449,5493,5865,5852,1649,1950,3444,3927,2732,6176,3487,2626,1812,4309,2419,4794
3121,2020,2,1,1791,362,2835,4185,3058,368,1052,2701,2933,2670,6712,888,1654,2856,4976,1216,886,3526,1089,5697,156,3372,5213,2175,6090,2874,3669,5529,6180,5652,5220,1963,4802,3286,5476,150
3122,2020,3,0,2125,5506,1783,1312,1339,4150,2577,1655,1750,2044,3363,4221,4091,6155,3750,5840,5423,5974,2585,3263,5810,2511,5360,5380,3389,3753,4075,3271,878,4385,1932,6279,5985,5976,6449,4357
3123,2020,2,0,6110,2583,5418,2978,1229,767,1360,3935,1703,4253,4626,5448,2636,4969,6277,4415,5881,5450,6593,1409,6039,1130,3851,2110,4426,3691,2593,5814,5458,6146,3679,3193,5614,6490,4711,
3124,2020,3,3,809,3080,2347,2437,6647,883,469,4466,6184,6345,4503,3216,814,611,577,1623,0,5650,6355,2691,4615,5685,6296,3907,2285,912,3550,6074,1511,6287,2383,3881,3388,5170,5443,3557
3125,2020,0,4,2247,3189,4997,4848,2538,4984,4199,1975,4820,3971,3059,2075,2940,1871,5563,5373,340,4702,3991,2078,5824,5142,5970,3029,1687,3330,2005,2979,4285,4698,6005,5943,900,4057,3852,6729
3126,2020,1,2,3148,6194,3983,3376,2168,3666,805,3134,2398,3868,81,4945,2664,845,4824,524,747,4923,2791,1279,1505,2505,4604,5523,3837,4304,3646,1886,4154,5215,1891,1264,4532,2785,3106,3612
3127,2020,1,3,3361,4842,4841,1837,3170,5930,3211,3493,6004,4152,1970,5741,3210,1110,1032,3220,1574,6233,5226,5521,4070,5617,4089,2687,4944,3034,2549,1640,2321,313,3565,2208,1547,2982,3522,5897
3128,2020,1,0,4963,3230,1749,2093,5591,6416,730,6036,4715,3128,1423,3099,1990,2527,1863,1106,3661,4347,1949,4921,2066,2195,3141,4819,4119,627,3117,5789,4719,904,42,5038,5518,4567,5794,5659
3129,2020,1,1,5118,6491,4315,2945,5479,935,3329,3039,2904,2584,2269,4381,614,534,3429,3975,5015,4210,5434,536,6662,3082,3677,1028,2659,3114,1151,5249,3549,4135,4955,2435,1769,154,3274,4914
3130,2020,1,0,6593,2110,6039,1409,3851,5359,4426,3691,2593,5814,3673,6146,3679,3243,5458,117,6490,1145,3148,6194,3983,3376,2168,845,3134,2173,747,854,81,2398,805,3666,2207,524,4923,3868
3131,2020,1,2,6355,2691,4615,5685,6296,4307,2285,3907,6074,5114,1511,3881,6287,2964,2383,4050,3550,3557,5459,2331,6585,4043,1908,3555,4705,2822,2830,4784,1906,2859,221,5893,3989,3694,1222,3137
3132,2020,1,0,5684,5521,4070,5617,4089,1640,4944,3034,3522,2687,2321,3565,820,313,2208,1547,1728,2549,809,6647,3080,2347,2437,883,1623,3216,0,594,6184,661,821,814,6381,5090,4466,1372
3133,2020,0,0,3991,2078,5824,4698,5943,3029,1687,3330,2005,2979,4285,5260,2241,4066,6005,2076,6729,4057,6110,2583,5418,2978,1229,767,1360,3935,4415,4253,4626,4969,1302,1622,5448,6277,5881,5450
3134,2020,2,1,498,3049,5449,5493,5865,1649,5852,1950,2419,3444,4794,2626,3487,744,6297,6176,3927,1812,2247,2538,4997,1871,2940,1975,2167,4199,5373,3971,3059,2075,3514,3189,4848,3505,5563,4172
3135,2020,2,0,2791,4604,1505,2505,1279,5523,4304,3837,3646,1886,4154,1891,4453,5215,1264,5341,2785,3612,3361,6011,3210,1837,3170,3493,5930,3184,1032,1970,6233,5741,4841,4842,566,6004,1110,3220
3136,2020,1,2,5434,3677,6662,3082,536,4914,2659,4982,1028,3409,1151,154,4955,1769,3274,3114,5755,6401,1791,362,2835,4185,3058,2670,1052,5752,2933,6712,162,1654,888,368,1216,886,3526,2856
3137,2020,0,1,1949,4921,1141,2195,3141,4567,4119,627,4819,5659,4719,42,5023,904,5794,5518,3117,6240,5118,6491,2945,6060,5479,3429,3329,3975,2904,5961,2584,534,4315,4525,5140,935,3039,2269
3138,2020,3,0,2585,4058,1856,2511,5810,4075,3263,3271,4153,3389,878,1932,4385,5976,5360,6279,5891,4357,3219,1749,5192,3843,5591,6416,6036,4909,1863,3997,5330,2527,2093,4715,6732,1106,3128,6240
3139,2020,0,2,1089,5697,156,3372,5213,2175,6090,2874,716,2007,6180,3316,1963,5652,150,5529,1855,5476,2125,6155,5569,4091,4221,1262,1750,2577,2843,5974,3363,1339,5487,5423,1312,3750,648,4219
3140,2020,2,3,6355,2691,4397,4615,5685,4307,2285,3907,912,1511,6074,6287,6296,3881,4050,5114,3550,3557,1952,2538,4997,1871,2940,2167,4199,4309,3971,5373,3059,2075,4848,3514,3189,4172,3505,5563
3141,2020,0,1,1933,3263,5810,1856,5360,2511,3271,3753,4075,3389,878,2895,4058,6279,5976,5985,4153,4357,809,3080,2347,2437,6647,883,814,4466,6184,0,6345,821,1623,6381,661,469,214,594
3142,2020,1,0,498,3049,5449,5493,5865,1649,5852,1950,3444,3927,4794,744,3487,6297,2626,1812,2419,739,5118,6491,2945,6060,4525,935,3329,3975,3429,5961,2584,534,4315,5015,3039,5140,2904,2269
3143,2020,0,1,5434,536,3677,6662,3082,4135,5249,2659,4914,1151,3409,1769,154,4982,4955,3274,5755,4454,3361,4842,1837,3210,3170,5930,1110,3493,6004,1574,1970,4841,5741,6011,1032,3220,6233,4152
3144,2020,2,0,2791,4604,1505,2505,1279,5523,3837,4304,3646,1886,4154,1891,4453,5215,1264,2785,4532,2098,3219,3230,1749,2093,5591,6416,730,6036,3661,1423,3997,5241,3099,1990,1106,3627,6661,5218
3145,2020,1,3,6593,2110,6039,1409,3851,5359,4426,3691,1130,5814,3673,3193,3679,6146,3243,6490,117,1145,2125,4091,1312,1339,6103,1750,2577,4221,1655,3363,2044,1783,5569,13,5423,5840,2843,4219
